CÓDIGO ACCIDENTE;CÓDIGO VEHÍCULO;CÓDIGO PERSONA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO PERSONA;GRAVEDAD;LUGAR ATENCIÓN LESIONADO;LUGAR DE DEFUNCIÓN;SITUACIÓN DE PERSONA;PAÍS DE NACIONALIDAD;OTRO PAÍS DE NACIONALIDAD;EDAD;SEXO;POSEE LICENCIA;ESTADO LICENCIA;CLASE_LICENCIA;¿SE SOMETIÓ A DOSAJE ETÍLICO CUALITATIVO?;RESULTADO DEL DOSAJE ETÍLICO CUALITATIVO;¿SE SOMETIÓ A DOSAJE ETÍLICO CUANTITATIVO?;VEHÍCULO;FECHA;AÑO;MES;DIA;HORA;CLASE DE SINIESTRO;CAUSA    ;CAUSA ESPECIFICA     
A-2021-05-72;V-2021-05-72-1;P-2021-05-72-1-1;PIURA;PAITA;PAITA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;23;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;9/05/2021;2021;MAYO;DOMINGO;4;CHOQUE CON OBJETO FIJO;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-79;V-2021-05-79-2;P-2021-05-79-2-1;TUMBES;ZARUMILLA;PAPAYAL;CONDUCTOR;LESIONADO;OTRO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;17;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;SI;MOTOCICLETA;9/05/2021;2021;MAYO;DOMINGO;18;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE
A-2021-05-79;V-2021-05-79-1;P-2021-05-79-1-1;TUMBES;ZARUMILLA;PAPAYAL;CONDUCTOR;LESIONADO;OTRO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;18;MASCULINO;NO;VIGENTE;B;SI;NEGATIVO;SI;MOTOCICLETA;9/05/2021;2021;MAYO;DOMINGO;18;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE
A-2021-05-79;V-2021-05-79-2;P-2021-05-79-2-2;TUMBES;ZARUMILLA;PAPAYAL;PASAJERO;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;32;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;9/05/2021;2021;MAYO;DOMINGO;18;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE
A-2021-05-84;V-2021-05-84-1;P-2021-05-84-1-1;CUSCO;CHUMBIVILCAS;SANTO TOMAS;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;29;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;MOTOCICLETA;9/05/2021;2021;MAYO;DOMINGO;22;CHOQUE FUGA;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-131;V-2021-05-131-1;P-2021-05-131-1-2;LIMA;LIMA;LOS OLIVOS;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;63;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;10/05/2021;2021;MAYO;LUNES;22;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-194;V-2021-05-194-2;P-2021-05-194-2-1;PUNO;AZANGARO;SAN ANTON;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;56;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;10/05/2021;2021;MAYO;LUNES;18;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-34;V-2021-05-34-2;P-2021-05-34-2-2;ICA;ICA;SANTIAGO;PASAJERO;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;28;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;10/05/2021;2021;MAYO;LUNES;21;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-34;V-2021-05-34-2;P-2021-05-34-2-1;ICA;ICA;SANTIAGO;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;29;MASCULINO;SI;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;SI;MOTOCICLETA;10/05/2021;2021;MAYO;LUNES;21;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-54;V-2021-05-54-1;P-2021-05-54-1-1;PIURA;PIURA;CATACAOS;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;26;MASCULINO;NO;VIGENTE;B;SI;POSITIVO;SI;TRIMOTO PASAJERO;10/05/2021;2021;MAYO;LUNES;21;CHOQUE;NO INDICA;NO INDICA
A-2021-05-58;V-2021-05-58-1;P-2021-05-58-1-1;LAMBAYEQUE;LAMBAYEQUE;MORROPE;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;40;MASCULINO;NO;VIGENTE;B;NO;NO CORRESPONDE;NO;MOTOCICLETA;10/05/2021;2021;MAYO;LUNES;7;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-78;V-2021-05-78-1;P-2021-05-78-1-2;APURIMAC;CHINCHEROS;ROCCHACC;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;76;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;CAMIÓN;10/05/2021;2021;MAYO;LUNES;13;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-05-183;V-2021-05-183-1;P-2021-05-183-1-1;LAMBAYEQUE;FERREÑAFE;PITIPO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;13;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;11/05/2021;2021;MAYO;MARTES;15;DESPISTE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-210;V-2021-05-210-1;P-2021-05-210-1-2;PUNO;HUANCANE;TARACO;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;17;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;11/05/2021;2021;MAYO;MARTES;13;ATROPELLO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2021-05-210;V-2021-05-210-1;P-2021-05-210-1-3;PUNO;HUANCANE;TARACO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;16;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;11/05/2021;2021;MAYO;MARTES;13;ATROPELLO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2021-05-210;V-2021-05-210-1;P-2021-05-210-1-1;PUNO;HUANCANE;TARACO;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;23;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;11/05/2021;2021;MAYO;MARTES;13;ATROPELLO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2021-05-42;V-2021-05-42-1;P-2021-05-42-1-3;TACNA;TACNA;LA YARADA LOS PALOS;PEATÓN;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;12;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;CAMIONETA RURAL;12/05/2021;2021;MAYO;MIÉRCOLES;21;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-05-42;V-2021-05-42-1;P-2021-05-42-1-2;TACNA;TACNA;LA YARADA LOS PALOS;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;29;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;CAMIONETA RURAL;12/05/2021;2021;MAYO;MIÉRCOLES;21;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-05-178;V-2021-05-178-1;P-2021-05-178-1-2;PUNO;SAN ROMAN;SAN MIGUEL;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;66;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;SI;POSITIVO;NO;CAMIONETA PICK UP;13/05/2021;2021;MAYO;JUEVES;19;ATROPELLO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA
A-2021-05-195;V-2021-05-195-2;P-2021-05-195-2-1;PUNO;HUANCANE;PUSI;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;39;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;TRIMOTO CARGA;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;NEGLIGENCIA DEL CONDUCTOR;CONDUCIR CON FALLAS ELÉCTRICAS
A-2021-05-287;V-2021-05-287-2;P-2021-05-287-2-1;LAMBAYEQUE;CHICLAYO;CHICLAYO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;46;MASCULINO;NO;NO CORRESPONDE;NO CORRESPONDE;NO;NO CORRESPONDE;NO;BICICLETA;13/05/2021;2021;MAYO;JUEVES;8;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-41;V-2021-05-41-2;P-2021-05-41-2-1;PUNO;CHUCUITO;POMATA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;66;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;13/05/2021;2021;MAYO;JUEVES;15;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-2;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;46;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-3;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;4;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-1;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;62;MASCULINO;NO;VIGENTE;B;NO INDICA;NO INDICA;NO INDICA;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-5;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;25;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-7;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;10;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-4;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;2;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-46;V-2021-05-46-2;P-2021-05-46-2-6;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;PASAJERO;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;13;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO PASAJERO;13/05/2021;2021;MAYO;JUEVES;19;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-50;V-2021-05-50-1;P-2021-05-50-1-2;TACNA;TACNA;ALTO DE LA ALIANZA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;82;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;AUTOMÓVIL;13/05/2021;2021;MAYO;JUEVES;7;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;NO ESTABLECER EL DERECHO DE PASO
A-2021-05-93;V-2021-05-93-1;P-2021-05-93-1-1;PIURA;AYABACA;SUYO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;NO INDICA;NO IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;N/I;N/I;;SIN DNI IDENTIFICADO;SIN DNI IDENTIFICADO;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;13/05/2021;2021;MAYO;JUEVES;11;DESPISTE;NO INDICA;NO INDICA
A-2021-05-114;V-2021-05-114-1;P-2021-05-114-1-1;CAJAMARCA;CAJAMARCA;CAJAMARCA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;23;MASCULINO;SI;VIGENTE;A I;NO;NO CORRESPONDE;SI;MOTOCICLETA;14/05/2021;2021;MAYO;VIERNES;21;CHOQUE CON OBJETO FIJO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2021-05-132;V-2021-05-132-1;P-2021-05-132-1-2;LIMA;LIMA;SANTA ANITA;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;85;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;STATION WAGON;14/05/2021;2021;MAYO;VIERNES;17;ATROPELLO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-317;V-2021-05-317-3;P-2021-05-317-3-1;HUANUCO;HUANUCO;CHINCHAO;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;24;MASCULINO;SI;VIGENTE;B IIc;SI;NEGATIVO;SI;MOTOCICLETA;14/05/2021;2021;MAYO;VIERNES;16;VOLCADURA;IMPRUDENCIA DEL CONDUCTOR;INVASIÓN DE CARRIL
A-2021-05-76;V-2021-05-76-1;P-2021-05-76-1-2;ICA;PISCO;PISCO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;79;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;SI;NEGATIVO;SI;TRIMOTO PASAJERO;14/05/2021;2021;MAYO;VIERNES;19;ATROPELLO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA
A-2021-05-76;V-2021-05-76-1;P-2021-05-76-1-1;ICA;PISCO;PISCO;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;OTRO;VENEZUELA;41;MASCULINO;SI;SIN LICENCIA;SIN LICENCIA;SI;NEGATIVO;SI;TRIMOTO PASAJERO;14/05/2021;2021;MAYO;VIERNES;19;ATROPELLO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA
A-2021-05-121;V-2021-05-121-1;P-2021-05-121-1-1;CUSCO;LA CONVENCION;SANTA ANA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;77;MASCULINO;SI;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;MOTOCICLETA;15/05/2021;2021;MAYO;SÁBADO;15;CHOQUE;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2021-05-121;V-2021-05-121-2;P-2021-05-121-2-1;CUSCO;LA CONVENCION;SANTA ANA;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;35;MASCULINO;SI;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;TRIMOTO PASAJERO;15/05/2021;2021;MAYO;SÁBADO;15;CHOQUE;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2021-05-122;V-2021-05-122-1;P-2021-05-122-1-2;CUSCO;PAUCARTAMBO;KOSÑIPATA;PEATÓN;FALLECIDO;NO CORRESPONDE;CAMINO AL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;58;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;SI;VEHÍCULO NO IDENTIFICADO;15/05/2021;2021;MAYO;SÁBADO;19;ATROPELLO FUGA;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD
A-2021-05-187;V-2021-05-187-2;P-2021-05-187-2-1;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;CONDUCTOR;LESIONADO;CENTRO DE SALUD PÚBLICO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;68;MASCULINO;SI;VIGENTE;B;SI;NEGATIVO;SI;MOTOCICLETA;15/05/2021;2021;MAYO;SÁBADO;11;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-187;V-2021-05-187-2;P-2021-05-187-2-2;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;58;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;15/05/2021;2021;MAYO;SÁBADO;11;CHOQUE;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-75;V-2021-05-75-2;P-2021-05-75-2-1;LA LIBERTAD;CHEPEN;PACANGA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;27;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;SI;POSITIVO;SI;TRIMOTO PASAJERO;15/05/2021;2021;MAYO;SÁBADO;21;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE
A-2021-05-86;V-2021-05-86-1;P-2021-05-86-1-1;CUSCO;ESPINAR;COPORAQUE;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;24;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;MOTOCICLETA;15/05/2021;2021;MAYO;SÁBADO;18;VOLCADURA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-115;V-2021-05-115-1;P-2021-05-115-1-1;SAN MARTIN;RIOJA;YURACYACU;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;20;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;NO;MOTOCICLETA;16/05/2021;2021;MAYO;DOMINGO;4;DESPISTE;NO INDICA;NO INDICA
A-2021-05-161;V-2021-05-161-3;P-2021-05-161-3-1;PASCO;PASCO;NINACACA;CONDUCTOR;LESIONADO;NO INDICA;NO CORRESPONDE;IDENTIFICADO;NO ESPECIFICA;NO ESPECIFICA;20;MASCULINO;;SIN LICENCIA;SIN LICENCIA;NO INDICA;NO INDICA;NO INDICA;MOTOCICLETA;16/05/2021;2021;MAYO;DOMINGO;18;CHOQUE;NO INDICA;NO INDICA
A-2021-05-161;V-2021-05-161-2;P-2021-05-161-2-1;PASCO;PASCO;NINACACA;CONDUCTOR;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;43;MASCULINO;NO;SIN LICENCIA;SIN LICENCIA;SI;POSITIVO;SI;MOTOCICLETA;16/05/2021;2021;MAYO;DOMINGO;18;CHOQUE;NO INDICA;NO INDICA
A-2021-05-188;V-2021-05-188-1;P-2021-05-188-1-2;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;62;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;VEHÍCULO NO IDENTIFICADO;16/05/2021;2021;MAYO;DOMINGO;21;ATROPELLO FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-192;V-2021-05-192-2;P-2021-05-192-2-3;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;PASAJERO;LESIONADO;OTRO;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;47;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO CARGA;16/05/2021;2021;MAYO;DOMINGO;19;CHOQUE FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-192;V-2021-05-192-2;P-2021-05-192-2-2;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL CENTRO DE SALUD;IDENTIFICADO;PERÚ;NO CORRESPONDE;66;FEMENINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;TRIMOTO CARGA;16/05/2021;2021;MAYO;DOMINGO;19;CHOQUE FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-192;V-2021-05-192-2;P-2021-05-192-2-1;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;CONDUCTOR;ILESO;NO CORRESPONDE;NO CORRESPONDE;IDENTIFICADO;PERÚ;NO CORRESPONDE;58;MASCULINO;SI;SIN LICENCIA;SIN LICENCIA;NO;NO CORRESPONDE;SI;TRIMOTO CARGA;16/05/2021;2021;MAYO;DOMINGO;19;CHOQUE FUGA;NO IDENTIFICA LA CAUSA;NO INDICA
A-2021-05-207;V-2021-05-207-1;P-2021-05-207-1-2;PUNO;AZANGARO;ASILLO;PEATÓN;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;41;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;CAMIONETA PICK UP;17/05/2021;2021;MAYO;LUNES;19;ATROPELLO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2021-05-323;V-2021-05-323-2;P-2021-05-323-2-2;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;PASAJERO;FALLECIDO;NO CORRESPONDE;EN EL LUGAR DE LOS HECHOS;IDENTIFICADO;PERÚ;NO CORRESPONDE;49;MASCULINO;NO CONDUCTOR;NO CONDUCTOR;NO CONDUCTOR;NO;NO CORRESPONDE;NO;MOTOCICLETA;17/05/2021;2021;MAYO;LUNES;9;CHOQUE;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR)
